quad_no,Row,10,20,30,40,50,60,70,80,90,100
153,10,Nardstri,Nardstri,Nardstri,Nardstri,Tricocesp,Descflex,Tricocesp,Descflex,Nardstri,Molicaer
153,20,Molicaer,Nardstri,Descflex,Tricocesp,Descflex,Nardstri,Descflex,DEAD,Callvulg,Molicaer
153,30,Molicaer,Molicaer,Nardstri,Nardstri,Callvulg,Nardstri,Callvulg,Callvulg,Callvulg,Callvulg
153,40,Descflex,Tricocesp,Molicaer,Molicaer,Molicaer,Callvulg,Callvulg,Descflex,Nardstri,Nardstri
153,50,Galisaxa,Molicaer,Callvulg,Nardstri,Molicaer,Nardstri,Callvulg,Molicaer,Callvulg,Callvulg
153,60,Callvulg,Callvulg,Callvulg,Callvulg,Erictetr,Erictetr,DEAD,Callvulg,DEAD,Anthodor
153,70,Callvulg,Callvulg,Callvulg,Nardstri,Nardstri,Erictetr,Descflex,Nardstri,Callvulg,Anthodor
153,80,Callvulg,Callvulg,Callvulg,Nardstri,Nardstri,Nardstri,Polycomm,Nardstri,Anthodor,Polycomm
153,90,Callvulg,Nardstri,Nardstri,Callvulg,Erictetr,Nardstri,Callvulg,Callvulg,Molicaer,Molicaer
153,100,Nardstri,Callvulg,Nardstri,Callvulg,Molicaer,Nardstri,Callvulg,Callvulg,Anthodor,Anthodor
,,,,,,,,,,,
154,10,Galisaxa,Polycomm,Anthodor,Galisaxa,Poteerec,Molicaer,Molicaer,Nardstri,Anthodor,DEAD
154,20,Descflex,Galisaxa,Anthodor,Galisaxa,Molicaer,Festovin,Molicaer,Anthodor,Galisaxa,Anthodor
154,30,Junceffu,Descflex,Galisaxa,Molicaer,Nardstri,Descflex,Descflex,Molicaer,Anthodor,Anthodor
154,40,Carenigr,Nardstri,Molicaer,Nardstri,Nardstri,Descflex,Festovin,Festovin,Anthodor,Anthodor
154,50,Polycomm,Galisaxa,Galisaxa,Nardstri,Carenigr,Descflex,Descflex,Tricocesp,Rhytsqua,Anthodor
154,60,Nardstri,Galisaxa,Galisaxa,Galisaxa,Tricocesp,Molicaer,Anthodor,Agrocapi,Anthodor,Carenigr
154,70,Anthodor,Molicaer,Galisaxa,Carenigr,Carenigr,Carenigr,Anthodor,Anthodor,Carenigr,Carenigr
154,80,Molicaer,Molicaer,Nardstri,Galisaxa,Molicaer,Carenigr,Anthodor,Anthodor,Anthodor,Molicaer
154,90,Galisaxa,Anthodor,Galisaxa,Galisaxa,Carenigr,Molicaer,Anthodor,Festovin,Carenigr,Molicaer
154,100,Rhytsqua,Rhytsqua,Rhytsqua,Festovin,Carenigr,Anthodor,Festovin,Festovin,Festovin,Molicaer
,,,,,,,,,,,
155,10,Vaccmyrt,Callvulg,Carenigr,Carenigr,Molicaer,Molicaer,Carenigr,Callvulg,Juncsqua,Descflex
155,20,Descflex,Vaccmyrt,Eriovagi,Vaccmyrt,Callvulg,Carenigr,Carenigr,Molicaer,Vaccmyrt,Descflex
155,30,Molicaer,Polycomm,Polycomm,Callvulg,Callvulg,Vaccmyrt,Molicaer,Molicaer,Molicaer,Molicaer
155,40,Empenigr,Molicaer,Polycomm,Vaccmyrt,Molicaer,Callvulg,Molicaer,Callvulg,Callvulg,Callvulg
155,50,Polycomm,Carenigr,Molicaer,Vaccmyrt,Molicaer,Molicaer,Callvulg,Callvulg,Descflex,Molicaer
155,60,Vaccmyrt,Polycomm,Polycomm,Callvulg,Vaccmyrt,Molicaer,Molicaer,Callvulg,Descflex,Descflex
155,70,Empenigr,Callvulg,Callvulg,Carenigr,Callvulg,Molicaer,Molicaer,Callvulg,Descflex,Callvulg
155,80,Empenigr,Carenigr,Erictetr,Callvulg,Descflex,Descflex,Molicaer,Callvulg,Callvulg,Callvulg
155,90,Carenigr,Carenigr,Molicaer,Molicaer,Descflex,Carenigr,Callvulg,Carenigr,Callvulg,Carenigr
155,100,Polycomm,Descflex,Callvulg,Callvulg,Carenigr,Molicaer,Callvulg,Callvulg,Callvulg,Polycomm
,,,,,,,,,,,
156,10,Callvulg,Polycomm,Polycomm,Polycomm,Molicaer,Descflex,Molicaer,Carenigr,Festovin,Molicaer
156,20,Polycomm,Polycomm,Polycomm,Polycomm,Carenigr,Descflex,Festovin,Carenigr,Festovin,Festovin
156,30,Carenigr,Carenigr,Callvulg,Descflex,Descflex,DEAD,DEAD,Festovin,Festovin,Festovin
156,40,DEAD,Molicaer,Molicaer,Callvulg,Polycomm,Descflex,Festovin,Festovin,Molicaer,Festovin
156,50,Descflex,Callvulg,Vaccmyrt,Callvulg,Carenigr,Carenigr,Anthodor,Carenigr,Carenigr,Carenigr
156,60,Callvulg,Molicaer,Molicaer,Polycomm,Descflex,Descflex,Carenigr,Carenigr,Molicaer,Anthodor
156,70,Descflex,Callvulg,Callvulg,Nardstri,Molicaer,Descflex,Descflex,DEAD,Festovin,Carenigr
156,80,Descflex,Nardstri,Callvulg,Descflex,Nardstri,Nardstri,Carenigr,Carenigr,Festovin,Carenigr
156,90,Descflex,Molicaer,Descflex,Descflex,Descflex,Molicaer,Nardstri,Callvulg,Carenigr,Callvulg
156,100,Descflex,Descflex,Descflex,Descflex,Descflex,Nardstri,Molicaer,Molicaer,Callvulg,Callvulg
,,,,,,,,,,,
157,10,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,DEAD,Agrocapi,Agrocapi,Anthodor
157,20,Agrocapi,Junceffu,Agrocapi,Agrocapi,Nardstri,Nardstri,Nardstri,Agrocapi,Agrocapi,DEAD
157,30,Carenigr,Agrocapi,Agrocapi,Agrocapi,Agrocapi,DEAD,DEAD,Nardstri,Anthodor,DEAD
157,40,Agrocapi,Anthodor,Agrocapi,Anthodor,Anthodor,Agrocapi,Juncsqua,Juncsqua,DEAD,Anthodor
157,50,Carenigr,Agrocapi,Anthodor,Anthodor,Anthodor,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Junceffu
157,60,Agrocapi,Junceffu,Anthodor,Anthodor,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi
157,70,Agrocapi,Junceffu,Agrocapi,Anthodor,DEAD,DEAD,Anthodor,Anthodor,Agrocapi,Junceffu
157,80,Junceffu,Carenigr,Agrocapi,Agrocapi,Agrocapi,Carenigr,Carenigr,Junceffu,Junceffu,Agrocapi
157,90,Agrocapi,Agrocapi,Carenigr,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Junceffu,Agrocapi
157,100,Carenigr,Anthodor,Agrocapi,Agrocapi,Agrocapi,,,Agrocapi,Junceffu,Agrocapi
,,,,,,,,,,,
158,10,Descflex,Descflex,Descflex,Descflex,Descflex,Nardstri,Anthodor,Descflex,Carenigr,Descflex
158,20,Nardstri,Anthodor,Descflex,Rhytsqua,Nardstri,Galisaxa,Descflex,Descflex,Carenigr,Anthodor
158,30,Galisaxa,Descflex,Nardstri,Carenigr,Galisaxa,Anthodor,Galisaxa,Galisaxa,Descflex,Anthodor
158,40,DEAD,DEAD,Nardstri,Carenigr,Galisaxa,Nardstri,Galisaxa,Galisaxa,Descflex,Anthodor
158,50,Galisaxa,Galisaxa,Anthodor,Carenigr,Galisaxa,Nardstri,Galisaxa,Galisaxa,Anthodor,Anthodor
158,60,Carenigr,Galisaxa,Galisaxa,Anthodor,Anthodor,Nardstri,Nardstri,Anthodor,Galisaxa,Descflex
158,70,Anthodor,Galisaxa,Anthodor,Carenigr,Nardstri,Nardstri,Galisaxa,Anthodor,Galisaxa,Nardstri
158,80,Anthodor,Carenigr,Nardstri,Anthodor,Anthodor,Descflex,Carenigr,Anthodor,Descflex,Anthodor
158,90,Carenigr,Nardstri,Anthodor,Descflex,Anthodor,Descflex,Galisaxa,Anthodor,Descflex,Anthodor
158,100,Anthodor,Carenigr,Nardstri,Descflex,Anthodor,Descflex,Nardstri,Carenigr,Descflex,Descflex
,,,,,,,,,,,
159,10,Descflex,Carenigr,Carenigr,Molicaer,Carenigr,Carenigr,Rhytsqua,Nardstri,Rhytsqua,Descflex
159,20,Descflex,Descflex,Junceffu,Descflex,Descflex,Junceffu,Galisaxa,Carenigr,Galisaxa,Galisaxa
159,30,Descflex,Descflex,Junceffu,Descflex,Junceffu,Junceffu,Carenigr,Anthodor,Rhytsqua,Galisaxa
159,40,Descflex,Descflex,Descflex,Junceffu,Descflex,Anthodor,Junceffu,Descflex,Descflex,Carenigr
159,50,Junceffu,Descflex,Descflex,Junceffu,Molicaer,Descflex,Anthodor,Anthodor,Carenigr,Galisaxa
159,60,Molicaer,Galisaxa,Descflex,Carenigr,Carenigr,Carenigr,Descflex,Anthodor,Carenigr,Anthodor
159,70,Junceffu,Descflex,Carenigr,Anthodor,Festovin,Galisaxa,Carenigr,Descflex,Descflex,Anthodor
159,80,Descflex,Carenigr,Carenigr,Carenigr,Descflex,Carenigr,Carenigr,Carenigr,Carenigr,Descflex
159,90,Molicaer,Anthodor,Carenigr,Carenigr,Anthodor,Molicaer,Galisaxa,Anthodor,Anthodor,Anthodor
159,100,Anthodor,Molicaer,Carenigr,Carenigr,Carenigr,Descflex,Descflex,Anthodor,Anthodor,Descflex
,,,,,,,,,,,
160,10,Descflex,Descflex,Descflex,Descflex,Descflex,Nardstri,Anthodor,Descflex,Carenigr,Descflex
160,20,Nardstri,Anthodor,Descflex,Rhytsqua,Nardstri,Galisaxa,Descflex,Descflex,Carenigr,Anthodor
160,30,Galisaxa,Descflex,Nardstri,Carenigr,Galisaxa,Anthodor,Galisaxa,Galisaxa,Descflex,Anthodor
160,40,DEAD,DEAD,Nardstri,Carenigr,Galisaxa,Nardstri,Galisaxa,Galisaxa,Descflex,Anthodor
160,50,Galisaxa,Galisaxa,Anthodor,Carenigr,Galisaxa,Nardstri,Galisaxa,Galisaxa,Anthodor,Anthodor
160,60,Carenigr,Galisaxa,Galisaxa,Anthodor,Anthodor,Nardstri,Nardstri,Anthodor,Galisaxa,Descflex
160,70,Anthodor,Galisaxa,Anthodor,Carenigr,Nardstri,Nardstri,Galisaxa,Anthodor,Galisaxa,Nardstri
160,80,Anthodor,Carenigr,Nardstri,Anthodor,Anthodor,Descflex,Carenigr,Anthodor,Descflex,Anthodor
160,90,Carenigr,Nardstri,Anthodor,Descflex,Anthodor,Descflex,Galisaxa,Anthodor,Descflex,Anthodor
160,100,Anthodor,Carenigr,Nardstri,Descflex,Anthodor,Descflex,Nardstri,Carenigr,Descflex,Descflex
,,,,,,,,,,,
161,10,Molicaer,Molicaer,Nardstri,Callvulg,Callvulg,Molicaer,Callvulg,Molicaer,Callvulg,Molicaer
161,20,Tricocesp,Tricocesp,Tricocesp,Nardstri,Callvulg,Nardstri,Molicaer,Callvulg,Molicaer,Molicaer
161,30,Callvulg,Molicaer,Nardstri,Descflex,DEAD,DEAD,Descflex,Molicaer,Descflex,Descflex
161,40,Tricocesp,Molicaer,Polycomm,DEAD,DEAD,Descflex,Descflex,Molicaer,Callvulg,Molicaer
161,50,Molicaer,Carenigr,DEAD,Molicaer,DEAD,DEAD,Molicaer,Carenigr,Anthodor,Molicaer
161,60,Molicaer,Molicaer,Molicaer,Molicaer,Callvulg,Nardstri,Molicaer,Callvulg,Callvulg,Callvulg
161,70,Polycomm,Molicaer,Molicaer,Molicaer,Molicaer,Carenigr,Nardstri,Molicaer,Carenigr,Carenigr
161,80,Molicaer,Callvulg,Molicaer,Molicaer,Molicaer,Festovin,Molicaer,Molicaer,Polycomm,Molicaer
161,90,Molicaer,Carenigr,Molicaer,Callvulg,Callvulg,Carenigr,Nardstri,Nardstri,Callvulg,Molicaer
161,100,Molicaer,Molicaer,Molicaer,Callvulg,Molicaer,Festovin,Festovin,Nardstri,Molicaer,Festovin
,,,,,,,,,,,
162,10,,,,,,Molicaer,,,,Molicaer
162,20,,,,,,,,,,
162,30,,,,,,,,,,
162,40,,,,,,,,,,
162,50,,,DEAD,,DEAD,,,,,
162,60,DEAD,,,,,,,,,
162,70,DEAD,,,,,,,,,DEAD
162,80,,Poteerec,,Poteerec,,,,,Poteerec,Poteerec
162,90,DEAD,Poteerec,,,,Poteerec,Poteerec,Poteerec,Poteerec,DEAD
162,100,Poteerec,,Poteerec,,,,,DEAD,Poteerec,Junceffu
,,,,,,,,,,,
163,10,Polycomm,Polycomm,Polycomm,Eriovagi,Eriovagi,Carenigr,Eriovagi,Carenigr,Carenigr,Carenigr
163,20,Polycomm,Polycomm,Carenigr,Eriovagi,Callvulg,Callvulg,Eriovagi,Carenigr,Carenigr,Carenigr
163,30,Carenigr,Carenigr,Descflex,Carenigr,Callvulg,Callvulg,Callvulg,Callvulg,Callvulg,Polycomm
163,40,Carenigr,Carenigr,Carenigr,Callvulg,Eriovagi,Carenigr,Callvulg,Carenigr,Carenigr,Polycomm
163,50,Junceffu,Descflex,Carenigr,Carenigr,Carenigr,Carenigr,Descflex,DEAD,Polycomm,Callvulg
163,60,Carenigr,Carenigr,Carenigr,Callvulg,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Polycomm
163,70,Carenigr,Junceffu,Eriovagi,Eriovagi,Carenigr,Polycomm,Polycomm,Carenigr,Polycomm,Polycomm
163,80,Carenigr,Carenigr,Eriovagi,Eriovagi,Junceffu,Carenigr,Polycomm,Eriovagi,Carenigr,Polycomm
163,90,Eriovagi,Carenigr,Eriovagi,Carenigr,Carenigr,Carenigr,Junceffu,Callvulg,Carenigr,Polycomm
163,100,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Callvulg,Callvulg,Carenigr,Carenigr
,,,,,,,,,,,
164,10,Molicaer,Molicaer,Tricocesp,DEAD,Molicaer,Molicaer,Polycomm,Carenigr,DEAD,Descflex
164,20,Molicaer,Molicaer,Molicaer,Polycomm,Festovin,DEAD,Molicaer,Molicaer,Festovin,Descflex
164,30,Molicaer,Molicaer,Molicaer,Festovin,Molicaer,Festovin,Molicaer,Molicaer,Carenigr,Carenigr
164,40,Polycomm,Descflex,Descflex,Descflex,Descflex,Descflex,Molicaer,Anthodor,Festovin,Descflex
164,50,Junceffu,Molicaer,Molicaer,Molicaer,Polycomm,Molicaer,Polycomm,Polycomm,Descflex,DEAD
164,60,Descflex,Junceffu,Sphafall,Molicaer,DEAD,Sphafall,Polycomm,Polycomm,Callvulg,DEAD
164,70,Descflex,Descflex,Polycomm,Descflex,Sphafall,Junceffu,DEAD,Descflex,DEAD,DEAD
164,80,Molicaer,Molicaer,Molicaer,Polycomm,Descflex,Descflex,DEAD,Molicaer,DEAD,Molicaer
164,90,Descflex,Descflex,Descflex,Molicaer,Polycomm,Junceffu,Molicaer,Descflex,Descflex,Descflex
164,100,Descflex,Descflex,Descflex,Descflex,Polycomm,Descflex,Descflex,Descflex,Descflex,Descflex
,,,,,,,,,,,
165,10,Festovin,Festovin,Nardstri,Anthodor,Anthodor,Anthodor,Carenigr,Anthodor,Carenigr,Anthodor
165,20,Agrocapi,Nardstri,Anthodor,Anthodor,Anthodor,Anthodor,Carenigr,Carenigr,Anthodor,Agrocapi
165,30,Anthodor,Carenigr,Anthodor,Carenigr,Carenigr,Anthodor,Anthodor,Anthodor,Agrocapi,Agrocapi
165,40,,,,Carenigr,Nardstri,Nardstri,Agrocapi,Agrocapi,DEAD,Agrocapi
165,50,Festovin,,,Nardstri,DEAD,DEAD,DEAD,Anthodor,Anthodor,Nardstri
165,60,Festovin,,,Nardstri,Nardstri,DEAD,DEAD,DEAD,DEAD,Agrocapi
165,70,Agrocapi,Carenigr,Anthodor,Nardstri,Agrocapi,DEAD,Nardstri,Nardstri,DEAD,DEAD
165,80,Agrocapi,Agrocapi,Agrocapi,Agrocapi,Carenigr,Carenigr,Carenigr,Anthodor,Agrocapi,Agrocapi
165,90,Nardstri,Anthodor,Anthodor,Anthodor,Nardstri,Carenigr,Agrocapi,Anthodor,Anthodor,Polycomm
165,100,Nardstri,Nardstri,Nardstri,Anthodor,Anthodor,Anthodor,Nardstri,Nardstri,Carenigr,Anthodor
,,,,,,,,,,,
166,10,Carenigr,Anthodor,Nardstri,DEAD,Carenigr,Festovin,Festovin,Carenigr,Carenigr,Anthodor
166,20,Carenigr,Carenigr,DEAD,Festovin,Carenigr,DEAD,Descflex,Carenigr,Anthodor,Anthodor
166,30,Festovin,Carenigr,Carenigr,Nardstri,Carenigr,Junceffu,DEAD,Festovin,Anthodor,Anthodor
166,40,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,Carenigr,LIVERWORT,Juncsqua,Festovin
166,50,Carenigr,Carenigr,DEAD,Carenigr,Carenigr,Carenigr,DEAD,Carenigr,DEAD,DEAD
166,60,Festovin,Festovin,Descflex,Carenigr,DEAD,DEAD,Carenigr,Carenigr,Carenigr,Festovin
166,70,Juncsqua,Carenigr,Descflex,Festovin,Festovin,Festovin,Carenigr,Carenigr,Carenigr,DEAD
166,80,Festovin,DEAD,Festovin,Festovin,Carenigr,Carenigr,Carenigr,Carenigr,DEAD,Festovin
166,90,Carenigr,DEAD,Festovin,Festovin,Festovin,Festovin,Festovin,Festovin,Carenigr,DEAD
166,100,Carenigr,Carenigr,Carenigr,Nardstri,Carenigr,Festovin,Carenigr,Carenigr,Carenigr,Descflex
,,,,,,,,,,,
167,10,Galisaxa,Polycomm,Anthodor,Galisaxa,Polycomm,Molicaer,Molicaer,Nardstri,Anthodor,DEAD
167,20,Descflex,Galisaxa,Anthodor,Galisaxa,Molicaer,Festovin,Molicaer,Anthodor,Galisaxa,Anthodor
167,30,Descflex,Descflex,Galisaxa,Molicaer,Nardstri,Descflex,Descflex,Molicaer,Anthodor,Anthodor
167,40,Carenigr,Nardstri,Molicaer,Nardstri,Nardstri,Descflex,Festovin,Festovin,Anthodor,Anthodor
167,50,Polycomm,Galisaxa,Galisaxa,Nardstri,Carenigr,Descflex,Descflex,Tricocesp,Rhytsqua,Anthodor
167,60,Nardstri,Galisaxa,Galisaxa,Galisaxa,Tricocesp,Molicaer,Anthodor,Rhytsqua,Anthodor,Carenigr
167,70,Anthodor,Molicaer,Galisaxa,Carenigr,Carenigr,Carenigr,Anthodor,Anthodor,Carenigr,Carenigr
167,80,Molicaer,Molicaer,Nardstri,Galisaxa,Molicaer,Carenigr,Anthodor,Anthodor,Anthodor,Molicaer
167,90,Galisaxa,Anthodor,Galisaxa,Galisaxa,Carenigr,Molicaer,Anthodor,Festovin,Carenigr,Molicaer
167,100,Rhytsqua,Rhytsqua,Rhytsqua,Festovin,Carenigr,Anthodor,Festovin,Festovin,Festovin,Molicaer
